latitude;longitude;Название;Описание;Адрес
56.912872;60.614565;Бодрый день;кофейня;Metro, Космонавтов проспект, 102а
56.901702;59.941519;Кофе Молл;кофейня;Ватутина, 33, 1 этаж
56.817043;60.632323;Не торты, а торты;кофейня-кондитерская;Ткачей, 21
56.83664;60.623309;COFFEE & CHOCOLATE;кофейня;ТЦ Crystals, Малышева, 71, 2 этаж, универмаг BOLSHOY
56.835991;60.614245;Bow Jones Coffee;сеть мини-кофеен;БЦ Высоцкий, Малышева, 51, 4 этаж
56.819332;60.651669;Prime-Time;кофейня;Сибирский тракт, 12 ст7, 1 этаж
56.835214;60.595581;Поль Бейкери;сеть кафе-пекарен;Вайнера, 9а, 1 этаж
56.841272;60.626787;Французский Пекарь;сеть кофеен-пекарен;Ленина проспект, 75, 1 этаж
56.816862;60.562976;Лакомка;кафе-кондитерская;ТЦ GoodMart, Белореченская, 28, 1 этаж
56.750473;60.801364;Шоколадница;сеть кофеен;Аэропорт Кольцово, Бахчиванджи площадь, 1, терминал А, 2 этаж
56.979877;60.548748;CoffeeCat;кофейня;Успенский проспект, 125, 212 офис, 2 этаж
56.829341;60.598935;Street Market Food & Buffet;кафе-магазин;ТРЦ Гринвич, 8 Марта, 46, 2 этаж
56.847074;60.615664;Географ;кофейня;Мамина-Сибиряка, 85, 1 этаж
56.85287;60.551421;McCafe;сеть кофеен;ТРЦ Карнавал, Халтурина, 55, 1 этаж
56.8356;60.634613;CoffeeStreet;кофейня;Восточная, 7ж, 1 этаж
56.814225;60.621105;Дом выпечки;сеть кафе-пекарен;Белинского, 132, 1 этаж
56.838818;60.590581;Жизнь;кафе-бар;Антона Валека, 15, 1 этаж
56.90322;60.613107;Wake Cup;мини-кофейня;Космонавтов проспект, 47д, 1 этаж
56.902408;60.6237;9 ОСТРОВОВ;кондитерская торговая сеть;Фрезеровщиков, 27
56.819404;60.650496;Prime-Time;кофейня;Сибирский тракт, 12 ст5, 1 этаж
