latitude;longitude;Название;Описание;Адрес
56.834572;60.69188;ВИКТОРИЯ;салон красоты;Сыромолотова, 34
56.893687;60.60619;Mini;мастерская красоты;Уральских Рабочих, 14, 1 этаж
56.89771;60.627514;Иона;салон-парикмахерская;Красных Командиров, 25, 1 этаж
56.784751;60.535812;L & I;салон-парикмахерская;Краснолесья, 49, 1 этаж
56.832216;60.587879;La Femme School;;БЦ AURORA, Шейнкмана, 55, 1008 офис, 10 этаж
56.838219;60.558989;Рыжий слон;семейный салон красоты;Нагорная, 46Б, 1 этаж
56.794528;60.577571;MANTICORA studio;ногтевая студия;Амундсена, 71, 1 этаж
56.824841;60.606775;Студия маникюра и педикюра;;Степана Разина, 2
56.835004;60.594715;#ПРОБРОВИ Permanent makeup studio;;Вайнера, 16к
56.849553;60.602482;И ножки, и ручки;студия красоты;Мельковская, 9, 1 этаж
56.815828;60.599167;ESTETICA;студия красоты;Сурикова, 7
56.824841;60.606775;МАЙ;пространство красоты;Степана Разина, 2, 253 офис, 14 этаж
56.840675;60.585432;Colorist;салон красоты;Маршала Жукова, 11, 1 этаж
56.836304;60.606712;Beauty-AC;студия наращивания ресниц;Горького, 31, 32 офис, 2 этаж
56.84418;60.662702;Баунти;студия красоты;Лодыгина, 15, 1 этаж
56.988213;60.548126;Красотка;парикмахерская;Машиностроителей, 13, 1 этаж
56.830863;60.553101;A & N STUDIO;салон красоты;Крауля, 56, 1 этаж
56.824841;60.606775;VIVID IMAGE;салон красоты;Степана Разина, 2, 230 офис
56.831851;60.537255;Весна;салон;Крауля, 82, 1 этаж
56.81821;60.566035;Шугаринг66.рф;студия красоты;БЦ Профит, Белореченская, 15, 304 офис, 3 этаж
56.83651;60.595252;ART Beauty Corner;бьюти-студия;Универмаг Пассаж, Вайнера, 9, 0 этаж, Золотое яблоко
56.903012;60.597256;Дизайн-студия Галины Колотовой;;40 лет Октября, 69, 1 этаж
56.824841;60.606775;Ekb.keratin;салон красоты;Степана Разина, 2, 52 офис, 4 этаж
56.841134;60.611666;BeautyBurg studio;студия красоты;Карла Либкнехта, 22, 309 офис, 3 этаж
56.97066;60.586737;Весна;парикмахерская;Орджоникидзе, 1, 1 этаж
56.836347;60.594656;BEAUTY LAB;студия красоты;ТЦ Успенский, Вайнера, 10, 1 линия, 3 этаж
56.841637;60.656011;Beauty room;студия красоты;БЦ Университетский, Софьи Ковалевской, 3, 114 офис, 1 этаж
56.821904;60.54447;Beauty Studio SOLO;студия красоты;БЦ Сенатор, Репина, 95, 101 офис, 1 этаж
56.88856;60.612884;RED FOX Studio;студия красоты;ТЦ Стрелка, Космонавтов проспект, 23а, цокольный этаж
56.899995;60.591676;Шаг вперед;спортивно-развивающий центр;40 лет Октября, 55а, 1 этаж
56.973912;60.57879;SBS;студия красоты;Орджоникидзе, 11, 1 этаж
56.976257;60.572407;Gigi;салон красоты;Уральских Рабочих, 2а, 1 этаж
56.88531;60.615082;Николь-STYLE;парикмахерская;Космонавтов проспект, 42, 1 этаж
56.846654;60.62467;Sun Paradise;студия красоты;Бажова, 53, 1 этаж
56.865463;60.646844;Камила;парикмахерская;Вилонова, 20, 1 этаж
56.852262;60.596463;Silver moon;салон красоты;Челюскинцев, 70, 1 этаж
56.848916;60.559752;Beauty.4rooms;клуб красоты;Бебеля, 114, 0 этаж
56.873526;60.54394;Е Лиза;салон-парикмахерская;Пехотинцев, 3/2, 1 этаж
56.833812;60.595264;Look at me;студия красоты;БЦ Малышева 29, Малышева, 29, 304 офис, 3 этаж
56.8319;60.571204;Gold on Black;студия макияжа;Крылова, 27
56.856339;60.634766;Семейная парикмахерская;;Уральская, 65, 1 этаж
56.815719;60.603343;Студия перманентного макияжа Эллы Мовчун;;Фурманова, 62, 88В офис, 1 этаж, 4 подъезд
56.831979;60.593176;GEDONIST;пространство красоты и эстетики;Хохрякова, 31, 1 этаж
56.831268;60.599053;Pro-ресницы;школа наращивания ресниц;Офисный дом Суворов, Радищева, 6а, 1306 офис, 13 этаж, 1 подъезд
56.835991;60.614245;А-Студия;студия красоты;БЦ Высоцкий, Малышева, 51, 7/19 офис, 7 этаж
56.800642;60.595326;Оранжевая стрекоза;студия;Николая Островского, 1, 1 этаж
56.794259;60.614684;ORnail;студия маникюра и педикюра;Самоцветный бульвар, 5, 1 этаж
56.835686;60.595323;#ПокориАленДелона;салон красоты;БЦ Нахимов, Вайнера, 9а/1, 1402, 1403 офис, 14 этаж
56.824841;60.606775;IBF;фабрика красоты;Степана Разина, 2, 15 этаж
56.849657;60.603252;Total beauty club;салон красоты;Мельковская, 9, 1 этаж
56.827953;60.594246;ЭПИЛАЙН;студия красоты;Хохрякова, 72, 2 этаж
56.891063;60.570363;Стильная штучка;парикмахерская;Донбасская, 8, 1 этаж
56.836486;60.547031;Finezza;салон прически и макияжа;Татищева, 90
56.89634;60.63656;Топ-Чик;парикмахерская;Донская, 31, 1 этаж
56.835681;60.588232;Женева;салон-парикмахерская;Сакко и Ванцетти, 48, 1 этаж
56.88773;60.607962;Школа-студия красоты Риммы Шаймардановой;;Кузнецова, 2Б, 713 офис, 7 этаж
56.832567;60.588222;Beauty Box;салон красоты;Малышева, 12Б, 309 офис, 3 этаж
56.829922;60.609369;Fluid;студия красоты;Горького, 65, 4 этаж, 2 подъезд
56.845309;60.619359;LUBNINA_NAILS;студия маникюра и педикюра;Шарташская, 8, вход со двора
56.857254;60.632804;Творческий центр красоты;ИП Воробьев А.А.;Уральская, 59, 1 этаж
56.809502;60.621682;ASTI_STUDIO;салон красоты;ТЦ Golden Park, Щорса, 29 Голден Парк, 6 бутик
56.836588;60.622608;Paese;магазин косметики;Луначарского, 139, 5 этаж
56.831774;60.589727;NAiL-i;салон красоты;Сакко и Ванцетти, 64, 307 офис, 3 этаж
56.824841;60.606775;Ногтевой кабинет;;Степана Разина, 2, 227 офис, 13 этаж
56.794902;60.613774;Manhattan;салон красоты;Академика Шварца, 2/3, 1 этаж
56.856922;60.56221;Немо;салон красоты;Черепанова, 18, 1 этаж
56.829834;60.61863;Shine City;салон красоты;Красноармейская, 76, 1 этаж
56.837078;60.582022;Vенеция-Spa;студия красоты;Московская, 29, 1 этаж
56.818047;60.616581;Студия маникюра Евгении Новосадовой;;Офисный центр Чайковский, Чайковского, 11, 409 офис, 4 этаж
56.829451;60.612293;Хорошие Мысли;салон красоты;Гоголя, 57, 1 этаж
56.792272;60.624098;Студия красоты Анастасии Фетисовой;;Родонитовая, 18Б, 514 офис, 5 этаж
56.778681;60.612024;EYEforia;;Титова, 19, 308, 309 офис, 3 этаж
56.85273;60.660293;Янтарина;салон красоты;Студенческая, 16, 137 офис, 1 этаж
56.821691;60.56839;4 beauty;студия красоты;Белореченская, 10, 2 этаж
56.826825;60.59451;Студия красоты Ольги Селетковой;;Хохрякова, 74, 805 офис, 8 этаж
56.841134;60.611666;Mood Beauty Studio;;Карла Либкнехта, 22, 718/1 офис, 7 этаж
56.832564;60.588089;#ХочуВсё;студия красоты;Малышева, 12Б
56.832452;60.68856;Darling;студия красоты;Сиреневый бульвар, 5Б, 1 этаж
56.837613;60.623601;Beauty Lashes;академия дизайна взгляда;Малышева, 71а, 313 офис, 3 этаж
56.821949;60.619993;Vivaldi;бьюти-студия;Тверитина, 46, 3 этаж
56.833085;60.601361;Креатив;салон;Чернышевского, 4Б, 2 офис, 1 этаж
56.837078;60.59361;HELEN beauty studio;студия красоты;Ленина проспект, 24
56.839034;60.592842;Browbar barista;салон красоты;БЦ Прайм, Антона Валека, 13, 501 офис, 5 этаж
56.849514;60.598696;Lika Studio;эко-студия красоты;Мельковская, 12а, 1005 офис, 10 этаж
56.86168;60.637416;Лира;салон-парикмахерская;Сулимова, 45
56.861093;60.558968;Style;парикмахерская;Софьи Перовской, 103, 1 этаж
56.906239;60.81034;Pomada;студия красоты;Восточная, 25, 2 этаж
56.849657;60.603252;iСlinic;сеть студий перманентного макияжа;Мельковская, 9, 1 этаж
